sampling_point_id,begin_position,end_position,value,verification_flag,validation_flag
SPO-AD0940A-0001,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,NA,3,-1
SPO-AD0940A-0010,2021-12-26T20:00:00+01:00,2021-12-26T21:00:00+01:00,0.9,3,1
SPO-AD0940A-0010,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,NA,3,-1
SPO-AD0945A-0007,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,NA,3,-1
SPO-AD0943A-0038,2021-12-26T20:00:00+01:00,2021-12-26T21:00:00+01:00,78.4,3,1
SPO-AD0943A-0038,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,NA,3,-1
SPO-AD0943A-0008,2021-12-26T20:00:00+01:00,2021-12-26T21:00:00+01:00,60.9,3,1
SPO-AD0943A-0008,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,NA,3,-1
SPO-AD0943A-0009,2021-12-26T20:00:00+01:00,2021-12-26T21:00:00+01:00,183.2,3,1
SPO-AD0943A-0009,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,NA,3,-1
SPO-AD0940A-6001,2021-12-26T20:00:00+01:00,2021-12-26T21:00:00+01:00,18.4,3,1
SPO-AD0940A-6001,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,NA,3,-1
SPO-AD0942A-6001,2021-12-26T20:00:00+01:00,2021-12-26T21:00:00+01:00,19,3,1
SPO-AD0942A-6001,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,NA,3,-1
SPO-AD0942A-0001,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,2.7,3,1
SPO-AD0942A-0001,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,1.8,3,1
SPO-AD0942A-0001,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0942A-0038,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,54.9,3,1
SPO-AD0942A-0038,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,30.2,3,1
SPO-AD0942A-0038,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0942A-0008,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,55.8,3,1
SPO-AD0942A-0008,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,45.3,3,1
SPO-AD0942A-0008,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0942A-0009,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,143.9,3,1
SPO-AD0942A-0009,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,94.1,3,1
SPO-AD0942A-0009,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0942A-0010,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,0.3,3,1
SPO-AD0942A-0010,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,0.3,3,1
SPO-AD0942A-0010,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0942A-0007,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,2.1,3,1
SPO-AD0942A-0007,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,2.8,3,1
SPO-AD0942A-0007,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0942A-9052,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,122,3,1
SPO-AD0942A-9052,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,132,3,1
SPO-AD0942A-9052,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0942A-9051,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,0.8,3,1
SPO-AD0942A-9051,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,1,3,1
SPO-AD0942A-9051,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0942A-9054,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,5.5,3,1
SPO-AD0942A-9054,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,5,3,1
SPO-AD0942A-9054,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0942A-9058,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,74.6,3,1
SPO-AD0942A-9058,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,75.8,3,1
SPO-AD0942A-9058,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0942A-9053,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,891,3,1
SPO-AD0942A-9053,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,891,3,1
SPO-AD0942A-9053,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0942A-9072,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,1,3,1
SPO-AD0942A-9072,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,1,3,1
SPO-AD0942A-9072,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0942A-9060,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,0,3,1
SPO-AD0942A-9060,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,0,3,1
SPO-AD0942A-9060,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0940A-0038,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,113.5,3,1
SPO-AD0940A-0038,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,87.3,3,1
SPO-AD0940A-0038,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0940A-0008,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,63.6,3,1
SPO-AD0940A-0008,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,59.6,3,1
SPO-AD0940A-0008,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0940A-0009,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,230.6,3,1
SPO-AD0940A-0009,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,187.9,3,1
SPO-AD0940A-0009,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0940A-9052,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,175,3,1
SPO-AD0940A-9052,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,129,3,1
SPO-AD0940A-9052,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0940A-9051,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,0.1,3,1
SPO-AD0940A-9051,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,0.1,3,1
SPO-AD0940A-9051,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0940A-9054,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,4.3,3,1
SPO-AD0940A-9054,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,4,3,1
SPO-AD0940A-9054,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0940A-9058,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,83.1,3,1
SPO-AD0940A-9058,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,82.8,3,1
SPO-AD0940A-9058,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0940A-9053,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,896,3,1
SPO-AD0940A-9053,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,895,3,1
SPO-AD0940A-9053,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0940A-9072,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,2,3,1
SPO-AD0940A-9072,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,2,3,1
SPO-AD0940A-9072,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0940A-9060,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,0,3,1
SPO-AD0940A-9060,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,0,3,1
SPO-AD0940A-9060,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0944A-0007,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,50.3,3,1
SPO-AD0944A-0007,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,52.1,3,1
SPO-AD0944A-0007,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0944A-9052,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,116,3,1
SPO-AD0944A-9052,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,92,3,1
SPO-AD0944A-9052,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0944A-9051,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,0.3,3,1
SPO-AD0944A-9051,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,0.2,3,1
SPO-AD0944A-9051,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0944A-9053,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,828,3,1
SPO-AD0944A-9053,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,827,3,1
SPO-AD0944A-9053,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0944A-9054,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,2.5,3,1
SPO-AD0944A-9054,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,2.3,3,1
SPO-AD0944A-9054,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0944A-9058,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,77.8,3,1
SPO-AD0944A-9058,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,78.7,3,1
SPO-AD0944A-9058,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0944A-9072,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,3,3,1
SPO-AD0944A-9072,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,4,3,1
SPO-AD0944A-9072,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0944A-9060,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,0,3,1
SPO-AD0944A-9060,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,0,3,1
SPO-AD0944A-9060,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0942A-0005,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,24,3,1
SPO-AD0942A-0005,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,18.2,3,1
SPO-AD0942A-0005,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0940A-0001,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,7.3,3,1
SPO-AD0940A-0001,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,5.9,3,1
SPO-AD0940A-0001,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0940A-0010,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,0.9,3,1
SPO-AD0940A-0010,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,0.8,3,1
SPO-AD0940A-0010,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0945A-0007,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,NA,3,-1
SPO-AD0945A-0007,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0943A-0038,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,56.5,3,1
SPO-AD0943A-0038,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,28.9,3,1
SPO-AD0943A-0038,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0943A-0008,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,54.5,3,1
SPO-AD0943A-0008,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,48.2,3,1
SPO-AD0943A-0008,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0943A-0009,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,142.4,3,1
SPO-AD0943A-0009,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,92.6,3,1
SPO-AD0943A-0009,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0940A-6001,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,15.7,3,1
SPO-AD0940A-6001,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,18.9,3,1
SPO-AD0940A-6001,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0942A-6001,2021-12-26T21:00:00+01:00,2021-12-26T22:00:00+01:00,19.8,3,1
SPO-AD0942A-6001,2021-12-26T22:00:00+01:00,2021-12-26T23:00:00+01:00,15.7,3,1
SPO-AD0942A-6001,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,NA,3,-1
SPO-AD0942A-0001,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0942A-0038,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,28.9,3,1
SPO-AD0942A-0038,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0942A-0008,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,45.5,3,1
SPO-AD0942A-0008,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0942A-0009,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,92.1,3,1
SPO-AD0942A-0009,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0942A-0010,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,0.2,3,1
SPO-AD0942A-0010,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0942A-0007,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,1.6,3,1
SPO-AD0942A-0007,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0942A-9052,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,117,3,1
SPO-AD0942A-9052,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0942A-9051,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,0.7,3,1
SPO-AD0942A-9051,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0942A-9054,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,4.9,3,1
SPO-AD0942A-9054,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0942A-9058,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,76.7,3,1
SPO-AD0942A-9058,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0942A-9053,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,891,3,1
SPO-AD0942A-9053,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0942A-9072,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,1,3,1
SPO-AD0942A-9072,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0942A-9060,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,0,3,1
SPO-AD0942A-9060,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0940A-0038,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,51.7,3,1
SPO-AD0940A-0038,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0940A-0008,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,53.8,3,1
SPO-AD0940A-0008,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0940A-0009,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,129.6,3,1
SPO-AD0940A-0009,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0940A-9052,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,159,3,1
SPO-AD0940A-9052,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0940A-9051,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,0.2,3,1
SPO-AD0940A-9051,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0940A-9054,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,3.9,3,1
SPO-AD0940A-9054,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0940A-9058,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,82.4,3,1
SPO-AD0940A-9058,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0940A-9053,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,895,3,1
SPO-AD0940A-9053,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0940A-9072,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,2,3,1
SPO-AD0940A-9072,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0940A-9060,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,0,3,1
SPO-AD0940A-9060,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0944A-0007,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,54.6,3,1
SPO-AD0944A-0007,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0944A-9052,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,122,3,1
SPO-AD0944A-9052,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0944A-9051,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,0.4,3,1
SPO-AD0944A-9051,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0944A-9053,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,827,3,1
SPO-AD0944A-9053,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0944A-9054,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,2,3,1
SPO-AD0944A-9054,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0944A-9058,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,78.4,3,1
SPO-AD0944A-9058,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0944A-9072,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,3,3,1
SPO-AD0944A-9072,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0944A-9060,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,0,3,1
SPO-AD0944A-9060,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0942A-0005,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,16.8,3,1
SPO-AD0942A-0005,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0940A-0001,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,4.3,3,1
SPO-AD0940A-0001,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0940A-0010,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,0.7,3,1
SPO-AD0940A-0010,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0945A-0007,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0943A-0038,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,21,3,1
SPO-AD0943A-0038,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0943A-0008,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,43.1,3,1
SPO-AD0943A-0008,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0943A-0009,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,75.1,3,1
SPO-AD0943A-0009,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0940A-6001,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,13.5,3,1
SPO-AD0940A-6001,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0942A-6001,2021-12-26T23:00:00+01:00,2021-12-27T00:00:00+01:00,13.6,3,1
SPO-AD0942A-6001,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,NA,3,-1
SPO-AD0942A-0001,2021-12-27T01:00:00+01:00,2021-12-27T02:00:00+01:00,NA,3,-1
SPO-AD0942A-0038,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,14.2,3,1
SPO-AD0942A-0038,2021-12-27T01:00:00+01:00,2021-12-27T02:00:00+01:00,NA,3,-1
SPO-AD0942A-0008,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,38.7,3,1
SPO-AD0942A-0008,2021-12-27T01:00:00+01:00,2021-12-27T02:00:00+01:00,NA,3,-1
SPO-AD0942A-0009,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,62,3,1
SPO-AD0942A-0009,2021-12-27T01:00:00+01:00,2021-12-27T02:00:00+01:00,NA,3,-1
SPO-AD0942A-0010,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,0.2,3,1
SPO-AD0942A-0010,2021-12-27T01:00:00+01:00,2021-12-27T02:00:00+01:00,NA,3,-1
SPO-AD0942A-0007,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,3.7,3,1
SPO-AD0942A-0007,2021-12-27T01:00:00+01:00,2021-12-27T02:00:00+01:00,NA,3,-1
SPO-AD0942A-9052,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,181,3,1
SPO-AD0942A-9052,2021-12-27T01:00:00+01:00,2021-12-27T02:00:00+01:00,NA,3,-1
SPO-AD0942A-9051,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,0.5,3,1
SPO-AD0942A-9051,2021-12-27T01:00:00+01:00,2021-12-27T02:00:00+01:00,NA,3,-1
SPO-AD0942A-9054,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,4.9,3,1
SPO-AD0942A-9054,2021-12-27T01:00:00+01:00,2021-12-27T02:00:00+01:00,NA,3,-1
SPO-AD0942A-9058,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,76.2,3,1
SPO-AD0942A-9058,2021-12-27T01:00:00+01:00,2021-12-27T02:00:00+01:00,NA,3,-1
SPO-AD0942A-9053,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,890,3,1
SPO-AD0942A-9053,2021-12-27T01:00:00+01:00,2021-12-27T02:00:00+01:00,NA,3,-1
SPO-AD0942A-9072,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,1,3,1
SPO-AD0942A-9072,2021-12-27T01:00:00+01:00,2021-12-27T02:00:00+01:00,NA,3,-1
SPO-AD0942A-9060,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,0,3,1
SPO-AD0942A-9060,2021-12-27T01:00:00+01:00,2021-12-27T02:00:00+01:00,NA,3,-1
SPO-AD0940A-0038,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,24,3,1
SPO-AD0940A-0038,2021-12-27T01:00:00+01:00,2021-12-27T02:00:00+01:00,NA,3,-1
SPO-AD0940A-0008,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,48.2,3,1
SPO-AD0940A-0008,2021-12-27T01:00:00+01:00,2021-12-27T02:00:00+01:00,NA,3,-1
SPO-AD0940A-0009,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,83.1,3,1
SPO-AD0940A-0009,2021-12-27T01:00:00+01:00,2021-12-27T02:00:00+01:00,NA,3,-1
SPO-AD0940A-9052,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,173,3,1
SPO-AD0940A-9052,2021-12-27T01:00:00+01:00,2021-12-27T02:00:00+01:00,NA,3,-1
SPO-AD0940A-9051,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,0.1,3,1
SPO-AD0940A-9051,2021-12-27T01:00:00+01:00,2021-12-27T02:00:00+01:00,NA,3,-1
SPO-AD0940A-9054,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,4.1,3,1
SPO-AD0940A-9054,2021-12-27T01:00:00+01:00,2021-12-27T02:00:00+01:00,NA,3,-1
SPO-AD0940A-9058,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,80.3,3,1
SPO-AD0940A-9058,2021-12-27T01:00:00+01:00,2021-12-27T02:00:00+01:00,NA,3,-1
SPO-AD0940A-9053,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,895,3,1
SPO-AD0940A-9053,2021-12-27T01:00:00+01:00,2021-12-27T02:00:00+01:00,NA,3,-1
SPO-AD0940A-9072,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,2,3,1
SPO-AD0940A-9072,2021-12-27T01:00:00+01:00,2021-12-27T02:00:00+01:00,NA,3,-1
SPO-AD0940A-9060,2021-12-27T00:00:00+01:00,2021-12-27T01:00:00+01:00,0,3,1
